game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,conf_game
2023_01_DET_KC,2023,REG,1,9/7/23,Thursday,20:20,DET,21,KC,20,Home,-1,41,0,2023090700,,,202309070kan,,401547353,,7,7,164,-198,4,-110,-110,53,-110,-110,0,outdoors,,,,00-0033106,00-0033873,Jared Goff,Patrick Mahomes,Dan Campbell,Andy Reid,John Hussey,KAN00,GEHA Field at Arrowhead Stadium,FALSE
2023_01_CAR_ATL,2023,REG,1,9/10/23,Sunday,13:00,CAR,10,ATL,24,Home,14,34,0,2023091000,,,202309100atl,,401547403,,7,7,160,-192,3.5,-108,-112,40.5,-110,-110,1,closed,,,,00-0039150,00-0038122,Bryce Young,Desmond Ridder,Frank Reich,Arthur Smith,Brad Rogers,ATL97,Mercedes-Benz Stadium,TRUE
2023_01_HOU_BAL,2023,REG,1,9/10/23,Sunday,13:00,HOU,9,BAL,25,Home,16,34,0,2023091001,,,202309100rav,,401547396,,7,7,380,-500,9.5,-110,-110,43.5,-110,-110,0,outdoors,,,,00-0039163,00-0034796,C.J. Stroud,Lamar Jackson,DeMeco Ryans,John Harbaugh,Tra Blake,BAL00,M&T Bank Stadium,TRUE
2023_01_CIN_CLE,2023,REG,1,9/10/23,Sunday,13:00,CIN,3,CLE,24,Home,21,27,0,2023091002,,,202309100cle,,401547397,,7,7,-112,-108,-1,-105,-115,46.5,-110,-110,1,outdoors,,,,00-0036442,00-0033537,Joe Burrow,Deshaun Watson,Zac Taylor,Kevin Stefanski,Clete Blakeman,CLE00,FirstEnergy Stadium,TRUE
2023_01_JAX_IND,2023,REG,1,9/10/23,Sunday,13:00,JAX,31,IND,21,Home,-10,52,0,2023091003,,,202309100clt,,401547404,,7,7,-205,170,-4,-108,-112,45.5,-110,-110,1,closed,,,,00-0036971,00-0039164,Trevor Lawrence,Anthony Richardson,Doug Pederson,Shane Steichen,Clay Martin,IND00,Lucas Oil Stadium,TRUE
2023_01_TB_MIN,2023,REG,1,9/10/23,Sunday,13:00,TB,20,MIN,17,Home,-3,37,0,2023091004,,,202309100min,,401547398,,7,7,170,-205,4,-110,-110,45,-110,-110,0,dome,,,,00-0034855,00-0029604,Baker Mayfield,Kirk Cousins,Todd Bowles,Kevin O'Connell,Scott Novak,MIN01,U.S. Bank Stadium,TRUE
2023_01_TEN_NO,2023,REG,1,9/10/23,Sunday,13:00,TEN,15,NO,16,Home,1,31,0,2023091005,,,202309100nor,,401547399,,7,7,124,-148,3,-118,-102,41,-110,-110,0,dome,,,,00-0029701,00-0031280,Ryan Tannehill,Derek Carr,Mike Vrabel,Dennis Allen,Ron Torbert,NOR00,Mercedes-Benz Superdome,FALSE
2023_01_SF_PIT,2023,REG,1,9/10/23,Sunday,13:00,SF,30,PIT,7,Home,-23,37,0,2023091006,,,202309100pit,,401547405,,7,7,-120,100,-1.5,-108,-112,41.5,-110,-110,0,outdoors,,,,00-0037834,00-0038102,Brock Purdy,Kenny Pickett,Kyle Shanahan,Mike Tomlin,Alex Kemp,PIT00,Acrisure Stadium,FALSE
2023_01_ARI_WAS,2023,REG,1,9/10/23,Sunday,13:00,ARI,16,WAS,20,Home,4,36,0,2023091007,,,202309100was,,401547406,,7,7,270,-340,7,-108,-112,38,-110,-110,0,outdoors,,,,00-0033949,00-0037077,Joshua Dobbs,Sam Howell,Jonathan Gannon,Ron Rivera,Alan Eck,WAS00,FedExField,TRUE
2023_01_GB_CHI,2023,REG,1,9/10/23,Sunday,16:25,GB,38,CHI,20,Home,-18,58,0,2023091008,,,202309100chi,,401547407,,7,7,-102,-118,1,-110,-110,41,-112,-108,1,outdoors,,,,00-0036264,00-0036945,Jordan Love,Justin Fields,Matt LaFleur,Matt Eberflus,Craig Wrolstad,CHI98,Soldier Field,TRUE
2023_01_LV_DEN,2023,REG,1,9/10/23,Sunday,16:25,LV,17,DEN,16,Home,-1,33,0,2023091009,,,202309100den,,401547400,,7,7,136,-162,3,-105,-115,43,-110,-110,1,outdoors,,,,00-0031345,00-0029263,Jimmy Garoppolo,Russell Wilson,Josh McDaniels,Sean Payton,Bill Vinovich,DEN00,Empower Field at Mile High,TRUE
2023_01_MIA_LAC,2023,REG,1,9/10/23,Sunday,16:25,MIA,36,LAC,34,Home,-2,70,0,2023091010,,,202309100sdg,,401547401,,7,7,136,-162,3,-110,-110,50.5,-110,-110,0,dome,,,,00-0036212,00-0036355,Tua Tagovailoa,Justin Herbert,Mike McDaniel,Brandon Staley,Brad Allen,LAX01,SoFi Stadium,TRUE
2023_01_PHI_NE,2023,REG,1,9/10/23,Sunday,16:25,PHI,25,NE,20,Home,-5,45,0,2023091011,,,202309100nwe,,401547402,,7,7,-185,154,-3.5,-110,-110,44.5,-112,-108,0,outdoors,,,,00-0036389,00-0036972,Jalen Hurts,Mac Jones,Nick Sirianni,Bill Belichick,Shawn Hochuli,BOS00,Gillette Stadium,FALSE
2023_01_LA_SEA,2023,REG,1,9/10/23,Sunday,16:25,LA,30,SEA,13,Home,-17,43,0,2023091012,,,202309100sea,,401547408,,7,7,180,-218,4.5,-110,-110,45,-110,-110,1,outdoors,,,,00-0026498,00-0030565,Matthew Stafford,Geno Smith,Sean McVay,Pete Carroll,Shawn Smith,SEA00,Lumen Field,TRUE
2023_01_DAL_NYG,2023,REG,1,9/10/23,Sunday,20:20,DAL,40,NYG,0,Home,-40,40,0,2023091013,,,202309100nyg,,401547409,,7,7,-170,142,-3.5,100,-120,44.5,-110,-110,1,outdoors,,,,00-0033077,00-0035710,Dak Prescott,Daniel Jones,Mike McCarthy,Brian Daboll,Adrian Hill,NYC01,MetLife Stadium,TRUE
2023_01_BUF_NYJ,2023,REG,1,9/11/23,Monday,20:15,BUF,16,NYJ,22,Home,6,38,1,2023091100,,,202309110nyj,,401547352,,7,7,-135,114,-2.5,-110,-110,44.5,-110,-110,1,outdoors,,,,00-0034857,00-0023459,Josh Allen,Aaron Rodgers,Sean McDermott,Robert Saleh,Carl Cheffers,NYC01,MetLife Stadium,TRUE
2023_02_MIN_PHI,2023,REG,2,9/14/23,Thursday,20:15,MIN,28,PHI,34,Home,6,62,0,2023091400,,,202309140phi,,401547410,,4,4,195,-238,6,-110,-110,49,-110,-110,0,outdoors,,,,00-0029604,00-0036389,Kirk Cousins,Jalen Hurts,Kevin O'Connell,Nick Sirianni,Clay Martin,PHI00,Lincoln Financial Field,TRUE
2023_02_GB_ATL,2023,REG,2,9/17/23,Sunday,13:00,GB,24,ATL,25,Home,1,49,0,2023091700,,,202309170atl,,401547417,,7,7,124,-148,3,-115,-105,40.5,-110,-110,0,open,,,,00-0036264,00-0038122,Jordan Love,Desmond Ridder,Matt LaFleur,Arthur Smith,Tra Blake,ATL97,Mercedes-Benz Stadium,TRUE
2023_02_LV_BUF,2023,REG,2,9/17/23,Sunday,13:00,LV,10,BUF,38,Home,28,48,0,2023091701,,,202309170buf,,401547411,,7,6,280,-355,7.5,-110,-110,47,-110,-110,0,outdoors,,,,00-0031345,00-0034857,Jimmy Garoppolo,Josh Allen,Josh McDaniels,Sean McDermott,Craig Wrolstad,BUF00,New Era Field,TRUE
2023_02_BAL_CIN,2023,REG,2,9/17/23,Sunday,13:00,BAL,27,CIN,24,Home,-3,51,0,2023091702,,,202309170cin,,401547412,,7,7,145,-175,3.5,-118,-102,45.5,-110,-110,1,outdoors,,,,00-0034796,00-0036442,Lamar Jackson,Joe Burrow,John Harbaugh,Zac Taylor,Shawn Hochuli,CIN00,Paycor Stadium,TRUE
2023_02_SEA_DET,2023,REG,2,9/17/23,Sunday,13:00,SEA,37,DET,31,Home,-6,68,1,2023091703,,,202309170det,,401547418,,7,10,180,-218,4.5,-110,-110,47.5,-108,-112,0,dome,,,,00-0030565,00-0033106,Geno Smith,Jared Goff,Pete Carroll,Dan Campbell,Alex Kemp,DET00,Ford Field,TRUE
2023_02_IND_HOU,2023,REG,2,9/17/23,Sunday,13:00,IND,31,HOU,20,Home,-11,51,0,2023091704,,,202309170htx,,401547419,,7,7,-110,-110,-1,-105,-115,40,-110,-110,1,open,,,,00-0039164,00-0039163,Anthony Richardson,C.J. Stroud,Shane Steichen,DeMeco Ryans,Carl Cheffers,HOU00,NRG Stadium,TRUE
2023_02_KC_JAX,2023,REG,2,9/17/23,Sunday,13:00,KC,17,JAX,9,Home,-8,26,0,2023091705,,,202309170jax,,401547413,,10,7,-170,142,-3.5,-102,-118,50.5,-110,-110,0,outdoors,,,,00-0033873,00-0036971,Patrick Mahomes,Trevor Lawrence,Andy Reid,Doug Pederson,Adrian Hill,JAX00,TIAA Bank Stadium,TRUE
2023_02_CHI_TB,2023,REG,2,9/17/23,Sunday,13:00,CHI,17,TB,27,Home,10,44,0,2023091706,,,202309170tam,,401547420,,7,7,114,-135,2.5,-110,-110,41,-110,-110,0,outdoors,,,,00-0036945,00-0034855,Justin Fields,Baker Mayfield,Matt Eberflus,Todd Bowles,Bill Vinovich,TAM00,Raymond James Stadium,TRUE
2023_02_LAC_TEN,2023,REG,2,9/17/23,Sunday,13:00,LAC,24,TEN,27,Home,3,51,1,2023091707,,,202309170oti,,401547414,,7,7,-142,120,-2.5,-118,-102,45.5,-110,-110,0,outdoors,,,,00-0036355,00-0029701,Justin Herbert,Ryan Tannehill,Brandon Staley,Mike Vrabel,Alan Eck,NAS00,Nissan Stadium,TRUE
2023_02_NYG_ARI,2023,REG,2,9/17/23,Sunday,16:05,NYG,31,ARI,28,Home,-3,59,0,2023091708,,,202309170crd,,401547421,,7,7,-225,185,-5,-110,-110,40,-110,-110,0,closed,,,,00-0035710,00-0033949,Daniel Jones,Joshua Dobbs,Brian Daboll,Jonathan Gannon,Land Clark,PHO00,State Farm Stadium,TRUE
2023_02_SF_LA,2023,REG,2,9/17/23,Sunday,16:05,SF,30,LA,23,Home,-7,53,0,2023091709,,,202309170ram,,401547422,,7,7,-340,270,-7.5,-105,-115,45,-110,-110,1,dome,,,,00-0037834,00-0026498,Brock Purdy,Matthew Stafford,Kyle Shanahan,Sean McVay,Brad Allen,LAX01,SoFi Stadium,TRUE
2023_02_NYJ_DAL,2023,REG,2,9/17/23,Sunday,16:25,NYJ,10,DAL,30,Home,20,40,0,2023091710,,,202309170dal,,401547415,,6,7,300,-380,8.5,-110,-110,38.5,-110,-110,0,open,,,,00-0037013,00-0033077,Zach Wilson,Dak Prescott,Robert Saleh,Mike McCarthy,Clete Blakeman,DAL00,AT&T Stadium,FALSE
2023_02_WAS_DEN,2023,REG,2,9/17/23,Sunday,16:25,WAS,35,DEN,33,Home,-2,68,0,2023091711,,,202309170den,,401547416,,7,7,164,-198,4,-110,-110,38.5,-110,-110,0,outdoors,,,,00-0037077,00-0029263,Sam Howell,Russell Wilson,Ron Rivera,Sean Payton,Brad Rogers,DEN00,Empower Field at Mile High,FALSE
2023_02_MIA_NE,2023,REG,2,9/17/23,Sunday,20:20,MIA,24,NE,17,Home,-7,41,0,2023091712,,,202309170nwe,,401547423,,7,7,-130,110,-2,-112,-108,46.5,-112,-108,1,outdoors,,,,00-0036212,00-0036972,Tua Tagovailoa,Mac Jones,Mike McDaniel,Bill Belichick,Shawn Smith,BOS00,Gillette Stadium,TRUE
2023_02_NO_CAR,2023,REG,2,9/18/23,Monday,19:15,NO,20,CAR,17,Home,-3,37,0,2023091800,,,202309180car,,401547425,,8,8,-175,145,-3,-118,-102,39.5,-108,-112,1,outdoors,,,,00-0031280,00-0039150,Derek Carr,Bryce Young,Dennis Allen,Frank Reich,Scott Novak,CAR00,Bank of America Stadium,TRUE
2023_02_CLE_PIT,2023,REG,2,9/18/23,Monday,20:15,CLE,22,PIT,26,Home,4,48,0,2023091801,,,202309180pit,,401547424,,8,8,-148,124,-2.5,-115,-105,39,-110,-110,1,outdoors,,,,00-0033537,00-0038102,Deshaun Watson,Kenny Pickett,Kevin Stefanski,Mike Tomlin,Ron Torbert,PIT00,Acrisure Stadium,TRUE
2023_03_NYG_SF,2023,REG,3,9/21/23,Thursday,20:15,NYG,12,SF,30,Home,18,42,0,2023092100,,,202309210sfo,,401547426,,4,4,400,-535,10.5,-105,-115,43.5,-108,-112,0,outdoors,grass,77,13,00-0035710,00-0037834,Daniel Jones,Brock Purdy,Brian Daboll,Kyle Shanahan,Shawn Hochuli,SFO01,Levi's Stadium,TRUE
2023_03_IND_BAL,2023,REG,3,9/24/23,Sunday,13:00,IND,22,BAL,19,Home,-3,41,1,2023092400,,,202309240rav,,401547427,,7,7,300,-380,7.5,-110,-110,43.5,-110,-110,0,outdoors,grass,68,3,00-0035289,00-0034796,Gardner Minshew,Lamar Jackson,Shane Steichen,John Harbaugh,Clete Blakeman,BAL00,M&T Bank Stadium,TRUE
2023_03_TEN_CLE,2023,REG,3,9/24/23,Sunday,13:00,TEN,3,CLE,27,Home,24,30,0,2023092401,,,202309240cle,,401547428,,7,6,154,-185,3.5,-110,-110,38,-110,-110,0,outdoors,grass,68,5,00-0029701,00-0033537,Ryan Tannehill,Deshaun Watson,Mike Vrabel,Kevin Stefanski,Craig Wrolstad,CLE00,FirstEnergy Stadium,TRUE
2023_03_ATL_DET,2023,REG,3,9/24/23,Sunday,13:00,ATL,6,DET,20,Home,14,26,0,2023092402,,,202309240det,,401547433,,7,7,140,-166,3,100,-120,47.5,-108,-112,0,dome,fieldturf,,,00-0038122,00-0033106,Desmond Ridder,Jared Goff,Arthur Smith,Dan Campbell,Carl Cheffers,DET00,Ford Field,TRUE
2023_03_NO_GB,2023,REG,3,9/24/23,Sunday,13:00,NO,17,GB,18,Home,1,35,0,2023092403,,,202309240gnb,,401547434,,6,7,-125,105,-1.5,-110,-110,41.5,-110,-110,0,outdoors,grass,68,10,00-0031280,00-0036264,Derek Carr,Jordan Love,Dennis Allen,Matt LaFleur,Brad Rogers,GNB00,Lambeau Field,TRUE
2023_03_HOU_JAX,2023,REG,3,9/24/23,Sunday,13:00,HOU,37,JAX,17,Home,-20,54,0,2023092404,,,202309240jax,,401547435,,7,7,300,-380,7.5,-110,-110,43.5,-110,-110,1,outdoors,grass,84,6,00-0039163,00-0036971,C.J. Stroud,Trevor Lawrence,DeMeco Ryans,Doug Pederson,Scott Novak,JAX00,TIAA Bank Stadium,TRUE
2023_03_DEN_MIA,2023,REG,3,9/24/23,Sunday,13:00,DEN,20,MIA,70,Home,50,90,0,2023092405,,,202309240mia,,401547429,,7,7,205,-250,6,-110,-110,47.5,-110,-110,0,outdoors,grass,86,5,00-0029263,00-0036212,Russell Wilson,Tua Tagovailoa,Sean Payton,Mike McDaniel,Clay Martin,MIA00,Hard Rock Stadium,TRUE
2023_03_LAC_MIN,2023,REG,3,9/24/23,Sunday,13:00,LAC,28,MIN,24,Home,-4,52,0,2023092406,,,202309240min,,401547436,,7,10,-110,-110,1,-115,-105,54,-110,-110,0,dome,sportturf,,,00-0036355,00-0029604,Justin Herbert,Kirk Cousins,Brandon Staley,Kevin O'Connell,Shawn Smith,MIN01,U.S. Bank Stadium,FALSE
2023_03_NE_NYJ,2023,REG,3,9/24/23,Sunday,13:00,NE,15,NYJ,10,Home,-5,25,0,2023092407,,,202309240nyj,,401547430,,7,7,-142,120,-2.5,-112,-108,35.5,-110,-110,1,outdoors,fieldturf,64,14,00-0036972,00-0037013,Mac Jones,Zach Wilson,Bill Belichick,Robert Saleh,Bill Vinovich,NYC01,MetLife Stadium,TRUE
2023_03_BUF_WAS,2023,REG,3,9/24/23,Sunday,13:00,BUF,37,WAS,3,Home,-34,40,0,2023092408,,,202309240was,,401547431,,7,7,-245,200,-5.5,-115,-105,44,-108,-112,0,outdoors,grass,65,1,00-0034857,00-0037077,Josh Allen,Sam Howell,Sean McDermott,Ron Rivera,Land Clark,WAS00,FedExField,FALSE
2023_03_CAR_SEA,2023,REG,3,9/24/23,Sunday,16:05,CAR,27,SEA,37,Home,10,64,0,2023092409,,,202309240sea,,401547432,,6,7,185,-225,5,-110,-110,42.5,-110,-110,0,outdoors,fieldturf,61,2,00-0027973,00-0030565,Andy Dalton,Geno Smith,Frank Reich,Pete Carroll,Ron Torbert,SEA00,Lumen Field,TRUE
2023_03_DAL_ARI,2023,REG,3,9/24/23,Sunday,16:25,DAL,16,ARI,28,Home,12,44,0,2023092410,,,202309240crd,,401547437,,7,7,-650,470,-11.5,-110,-110,43.5,-110,-110,0,open,grass,,,00-0033077,00-0033949,Dak Prescott,Joshua Dobbs,Mike McCarthy,Jonathan Gannon,Alex Kemp,PHO00,State Farm Stadium,TRUE
2023_03_CHI_KC,2023,REG,3,9/24/23,Sunday,16:25,CHI,10,KC,41,Home,31,51,0,2023092411,,,202309240kan,,401547438,,7,7,525,-750,13,-110,-110,48,-110,-110,0,outdoors,grass,,,00-0036945,00-0033873,Justin Fields,Patrick Mahomes,Matt Eberflus,Andy Reid,Alan Eck,KAN00,GEHA Field at Arrowhead Stadium,FALSE
2023_03_PIT_LV,2023,REG,3,9/24/23,Sunday,20:20,PIT,23,LV,18,Home,-5,41,0,2023092412,,,202309240rai,,401547439,,6,7,124,-148,3,-110,-110,43.5,-110,-110,0,dome,grass,,,00-0038102,00-0031345,Kenny Pickett,Jimmy Garoppolo,Mike Tomlin,Josh McDaniels,Tra Blake,VEG00,Allegiant Stadium,TRUE
2023_03_PHI_TB,2023,REG,3,9/25/23,Monday,19:15,PHI,25,TB,11,Home,-14,36,0,2023092500,,,202309250tam,,401547440,,11,8,-258,210,-6,-110,-110,44,-108,-112,0,outdoors,grass,90,4,00-0036389,00-0034855,Jalen Hurts,Baker Mayfield,Nick Sirianni,Todd Bowles,Adrian Hill,TAM00,Raymond James Stadium,TRUE
2023_03_LA_CIN,2023,REG,3,9/25/23,Monday,20:15,LA,16,CIN,19,Home,3,35,0,2023092501,,,202309250cin,,401547441,,8,8,136,-162,3,100,-120,45.5,-108,-112,0,outdoors,fieldturf,74,7,00-0026498,00-0036442,Matthew Stafford,Joe Burrow,Sean McVay,Zac Taylor,John Hussey,CIN00,Paycor Stadium,FALSE
2023_04_DET_GB,2023,REG,4,9/28/23,Thursday,20:15,DET,,GB,,Home,,,,2023092800,,,202309280gnb,,401547442,,4,4,-122,102,-1.5,-110,-110,46,-112,-108,1,outdoors,grass,,,00-0033106,00-0036264,Jared Goff,Jordan Love,Dan Campbell,Matt LaFleur,,GNB00,Lambeau Field,TRUE
2023_04_ATL_JAX,2023,REG,4,10/1/23,Sunday,9:30,ATL,,JAX,,Neutral,,,,2023100100,,,202310010jax,,401547227,,7,7,136,-162,3,-105,-115,43,-110,-110,0,outdoors,grass,,,00-0038122,00-0036971,Desmond Ridder,Trevor Lawrence,Arthur Smith,Doug Pederson,,JAX00,TIAA Bank Stadium,FALSE
2023_04_MIA_BUF,2023,REG,4,10/1/23,Sunday,13:00,MIA,,BUF,,Home,,,,2023100101,,,202310010buf,,401547443,,7,7,124,-148,3,-115,-105,53.5,-110,-110,1,outdoors,a_turf,,,00-0036212,00-0034857,Tua Tagovailoa,Josh Allen,Mike McDaniel,Sean McDermott,,BUF00,New Era Field,TRUE
2023_04_MIN_CAR,2023,REG,4,10/1/23,Sunday,13:00,MIN,,CAR,,Home,,,,2023100102,,,202310010car,,401547448,,7,7,-180,150,-3.5,-112,-108,45,-108,-112,0,outdoors,grass,,,00-0029604,00-0039150,Kirk Cousins,Bryce Young,Kevin O'Connell,Frank Reich,,CAR00,Bank of America Stadium,TRUE
2023_04_DEN_CHI,2023,REG,4,10/1/23,Sunday,13:00,DEN,,CHI,,Home,,,,2023100103,,,202310010chi,,401547444,,7,7,-162,136,-3,-118,-102,46,-110,-110,0,outdoors,grass,,,00-0029263,00-0036945,Russell Wilson,Justin Fields,Sean Payton,Matt Eberflus,,CHI98,Soldier Field,FALSE
2023_04_BAL_CLE,2023,REG,4,10/1/23,Sunday,13:00,BAL,,CLE,,Home,,,,2023100104,,,202310010cle,,401547445,,7,7,124,-148,2.5,-105,-115,41,-108,-112,1,outdoors,grass,,,00-0034796,00-0033537,Lamar Jackson,Deshaun Watson,John Harbaugh,Kevin Stefanski,,CLE00,FirstEnergy Stadium,TRUE
2023_04_PIT_HOU,2023,REG,4,10/1/23,Sunday,13:00,PIT,,HOU,,Home,,,,2023100105,,,202310010htx,,401547446,,7,7,-162,136,-3,-112,-108,42,-110,-110,0,,astroturf,,,00-0038102,00-0039163,Kenny Pickett,C.J. Stroud,Mike Tomlin,DeMeco Ryans,,HOU00,NRG Stadium,TRUE
2023_04_LA_IND,2023,REG,4,10/1/23,Sunday,13:00,LA,,IND,,Home,,,,2023100106,,,202310010clt,,401547449,,6,7,102,-122,1.5,-110,-110,47,-112,-108,0,,fieldturf,,,00-0026498,00-0039164,Matthew Stafford,Anthony Richardson,Sean McVay,Shane Steichen,,IND00,Lucas Oil Stadium,FALSE
2023_04_TB_NO,2023,REG,4,10/1/23,Sunday,13:00,TB,,NO,,Home,,,,2023100107,,,202310010nor,,401547450,,6,7,136,-162,3,-105,-115,40.5,-112,-108,1,dome,sportturf,,,00-0034855,00-0031280,Baker Mayfield,Derek Carr,Todd Bowles,Dennis Allen,,NOR00,Mercedes-Benz Superdome,TRUE
2023_04_WAS_PHI,2023,REG,4,10/1/23,Sunday,13:00,WAS,,PHI,,Home,,,,2023100108,,,202310010phi,,401547451,,7,6,300,-380,8,-112,-108,44.5,-112,-108,1,outdoors,grass,,,00-0037077,00-0036389,Sam Howell,Jalen Hurts,Ron Rivera,Nick Sirianni,,PHI00,Lincoln Financial Field,TRUE
2023_04_CIN_TEN,2023,REG,4,10/1/23,Sunday,13:00,CIN,,TEN,,Home,,,,2023100109,,,202310010oti,,401547452,,6,7,-135,114,-2.5,-112,-108,41.5,-110,-110,0,outdoors,grass,,,00-0036442,00-0029701,Joe Burrow,Ryan Tannehill,Zac Taylor,Mike Vrabel,,NAS00,Nissan Stadium,TRUE
2023_04_LV_LAC,2023,REG,4,10/1/23,Sunday,16:05,LV,,LAC,,Home,,,,2023100110,,,202310010sdg,,401547447,,7,7,195,-238,6,-112,-108,48,-112,-108,1,dome,matrixturf,,,00-0031345,00-0036355,Jimmy Garoppolo,Justin Herbert,Josh McDaniels,Brandon Staley,,LAX01,SoFi Stadium,TRUE
2023_04_NE_DAL,2023,REG,4,10/1/23,Sunday,16:25,NE,,DAL,,Home,,,,2023100111,,,202310010dal,,401547453,,7,7,230,-285,7,-115,-105,43.5,-110,-110,0,,matrixturf,,,00-0036972,00-0033077,Mac Jones,Dak Prescott,Bill Belichick,Mike McCarthy,,DAL00,AT&T Stadium,FALSE
2023_04_ARI_SF,2023,REG,4,10/1/23,Sunday,16:25,ARI,,SF,,Home,,,,2023100112,,,202310010sfo,,401547454,,7,10,600,-900,14,-112,-108,43.5,-108,-112,1,outdoors,grass,,,00-0033949,00-0037834,Joshua Dobbs,Brock Purdy,Jonathan Gannon,Kyle Shanahan,,SFO01,Levi's Stadium,TRUE
2023_04_KC_NYJ,2023,REG,4,10/1/23,Sunday,20:20,KC,,NYJ,,Home,,,,2023100113,,,202310010nyj,,401547455,,7,7,-500,380,-9.5,-115,-105,42.5,-110,-110,0,outdoors,fieldturf,,,00-0033873,00-0037013,Patrick Mahomes,Zach Wilson,Andy Reid,Robert Saleh,,NYC01,MetLife Stadium,TRUE
2023_04_SEA_NYG,2023,REG,4,10/2/23,Monday,20:15,SEA,,NYG,,Home,,,,2023100200,,,202310020nyg,,401547456,,8,11,102,-122,1.5,-110,-110,47,-112,-108,0,outdoors,fieldturf,,,00-0030565,00-0035710,Geno Smith,Daniel Jones,Pete Carroll,Brian Daboll,,NYC01,MetLife Stadium,TRUE
2023_05_CHI_WAS,2023,REG,5,10/5/23,Thursday,20:15,CHI,,WAS,,Home,,,,2023100500,,,202310050was,,401547457,,4,4,180,-218,4.5,-110,-110,42.5,-110,-110,0,outdoors,grass,,,,,,,Matt Eberflus,Ron Rivera,,WAS00,FedExField,TRUE
2023_05_JAX_BUF,2023,REG,5,10/8/23,Sunday,9:30,JAX,,BUF,,Neutral,,,,2023100800,,,202310080buf,,401547228,,7,7,170,-205,4.5,-110,-110,47.5,-110,-110,0,outdoors,a_turf,,,,,,,Doug Pederson,Sean McDermott,,BUF00,New Era Field,TRUE
2023_05_HOU_ATL,2023,REG,5,10/8/23,Sunday,13:00,HOU,,ATL,,Home,,,,2023100801,,,202310080atl,,401547463,,7,7,154,-185,3.5,-110,-110,41.5,-110,-110,0,,fieldturf,,,,,,,DeMeco Ryans,Arthur Smith,,ATL97,Mercedes-Benz Stadium,FALSE
2023_05_CAR_DET,2023,REG,5,10/8/23,Sunday,13:00,CAR,,DET,,Home,,,,2023100802,,,202310080det,,401547464,,7,10,295,-375,7.5,-110,-110,43.5,-110,-110,0,dome,fieldturf,,,,,,,Frank Reich,Dan Campbell,,DET00,Ford Field,TRUE
2023_05_TEN_IND,2023,REG,5,10/8/23,Sunday,13:00,TEN,,IND,,Home,,,,2023100803,,,202310080clt,,401547458,,7,7,-102,-118,1,-110,-110,42.5,-110,-110,1,,fieldturf,,,,,,,Mike Vrabel,Shane Steichen,,IND00,Lucas Oil Stadium,TRUE
2023_05_NYG_MIA,2023,REG,5,10/8/23,Sunday,13:00,NYG,,MIA,,Home,,,,2023100804,,,202310080mia,,401547465,,6,7,380,-500,9.5,-110,-110,49,-110,-110,0,outdoors,grass,,,,,,,Brian Daboll,Mike McDaniel,,MIA00,Hard Rock Stadium,FALSE
2023_05_NO_NE,2023,REG,5,10/8/23,Sunday,13:00,NO,,NE,,Home,,,,2023100805,,,202310080nwe,,401547459,,7,7,105,-125,1.5,-110,-110,40.5,-110,-110,0,outdoors,fieldturf,,,,,,,Dennis Allen,Bill Belichick,,BOS00,Gillette Stadium,FALSE
2023_05_BAL_PIT,2023,REG,5,10/8/23,Sunday,13:00,BAL,,PIT,,Home,,,,2023100806,,,202310080pit,,401547460,,7,7,-125,105,-2,-110,-110,41.5,-110,-110,1,outdoors,grass,,,,,,,John Harbaugh,Mike Tomlin,,PIT00,Acrisure Stadium,TRUE
2023_05_CIN_ARI,2023,REG,5,10/8/23,Sunday,16:05,CIN,,ARI,,Home,,,,2023100807,,,202310080crd,,401547466,,7,7,-425,330,-8.5,-110,-110,42.5,-110,-110,0,,grass,,,,,,,Zac Taylor,Jonathan Gannon,,PHO00,State Farm Stadium,FALSE
2023_05_PHI_LA,2023,REG,5,10/8/23,Sunday,16:05,PHI,,LA,,Home,,,,2023100808,,,202310080ram,,401547467,,7,7,-250,205,-6,-110,-110,46.5,-110,-110,0,dome,matrixturf,,,,,,,Nick Sirianni,Sean McVay,,LAX01,SoFi Stadium,TRUE
2023_05_NYJ_DEN,2023,REG,5,10/8/23,Sunday,16:25,NYJ,,DEN,,Home,,,,2023100809,,,202310080den,,401547461,,7,7,140,-166,3,-110,-110,40,-110,-110,0,outdoors,grass,,,,,,,Robert Saleh,Sean Payton,,DEN00,Empower Field at Mile High,TRUE
2023_05_KC_MIN,2023,REG,5,10/8/23,Sunday,16:25,KC,,MIN,,Home,,,,2023100810,,,202310080min,,401547462,,7,7,-285,230,-6,-110,-110,51.5,-110,-110,0,dome,sportturf,,,,,,,Andy Reid,Kevin O'Connell,,MIN01,U.S. Bank Stadium,FALSE
2023_05_DAL_SF,2023,REG,5,10/8/23,Sunday,20:20,DAL,,SF,,Home,,,,2023100811,,,202310080sfo,,401547354,,7,7,140,-166,3,-105,-115,45,-110,-110,0,outdoors,grass,,,,,,,Mike McCarthy,Kyle Shanahan,,SFO01,Levi's Stadium,TRUE
